"course_id","skill_id","categories"
"145","10970","[""description""]"
"145","10992","[""lesson_name""]"
"145","11008","[""lesson_name""]"
"145","12125","[""lesson_name""]"
"147","10904","[""course_content"", ""description"", ""objectives""]"
"147","11077","[""prerequisites""]"
"147","11197","[""description""]"
"147","11485","[""course_content"", ""lesson_name""]"
"148","10877","[""lesson_name""]"
"148","10898","[""lesson_name""]"
"148","10923","[""description"", ""lesson_name""]"
"148","11084","[""description""]"
"148","12016","[""description"", ""lesson_name"", ""objectives""]"
"148","13651","[""description""]"
"148","15223","[""objectives""]"
"149","10967","[""lesson_name""]"
"149","10997","[""course_content"", ""description""]"
"149","10999","[""course_content""]"
"150","10889","[""description""]"
"150","10900","[""objectives""]"
"150","11265","[""objectives""]"
"150","12033","[""objectives""]"
"151","10863","[""objectives""]"
"151","10865","[""description""]"
"151","11026","[""description""]"
"151","11381","[""objectives""]"
"151","15922","[""description""]"
"152","11007","[""objectives""]"
"153","12143","[""description""]"
"153","12281","[""description""]"
"153","15996","[""description""]"
"156","11059","[""description""]"
"156","11099","[""course_content""]"
"156","12165","[""course_content""]"
"156","13241","[""course_content""]"
"156","15955","[""course_content""]"
"157","12378","[""objectives""]"
"158","12633","[""objectives""]"
"158","15993","[""objectives""]"
"159","12016","[""description""]"
"160","11046","[""objectives""]"
"160","11641","[""objectives""]"
"161","12535","[""lesson_name""]"
"161","12555","[""course_content""]"
"162","11215","[""course_content""]"
"162","11791","[""course_content"", ""objectives""]"
"164","10891","[""course_content""]"
"164","11077","[""prerequisites""]"
"165","10889","[""course_content""]"
"165","10921","[""description"", ""lesson_name""]"
"165","12284","[""course_content"", ""description""]"
"166","10920","[""course_content"", ""description""]"
"166","10966","[""course_content""]"
"166","11029","[""objectives""]"
"166","11108","[""course_content""]"
"166","11584","[""description"", ""objectives""]"
"166","15417","[""description""]"
"166","15437","[""objectives""]"
"169","14591","[""objectives""]"
"171","10932","[""objectives""]"
"171","10997","[""objectives""]"
"171","11095","[""course_content""]"
"171","11147","[""course_content""]"
"171","11280","[""description""]"
"171","13578","[""course_content""]"
"171","15473","[""course_content""]"
"171","15479","[""course_content""]"
"171","15492","[""course_content""]"
"172","11086","[""description""]"
"172","11435","[""course_content""]"
"174","10889","[""course_content"", ""lesson_name"", ""objectives""]"
"174","10900","[""course_content"", ""description""]"
"174","10904","[""description""]"
"174","10939","[""objectives""]"
"174","11006","[""course_content"", ""objectives""]"
"174","11095","[""course_content""]"
"174","11166","[""objectives""]"
"174","11171","[""course_content""]"
"174","12270","[""objectives""]"
"175","10891","[""course_content"", ""description"", ""objectives""]"
"175","10904","[""lesson_name""]"
"175","12125","[""course_content""]"
"177","10863","[""course_content""]"
"177","10877","[""course_content"", ""objectives""]"
"177","10905","[""course_content""]"
"177","10992","[""course_content""]"
"177","11032","[""course_content""]"
"177","11041","[""course_content"", ""objectives""]"
"177","11046","[""objectives""]"
"177","11053","[""lesson_name""]"
"177","11208","[""objectives""]"
"177","13940","[""course_content""]"
"177","15153","[""course_content""]"
"178","10868","[""course_content"", ""lesson_name""]"
"178","11881","[""objectives""]"
"178","11902","[""objectives""]"
"180","10904","[""objectives""]"
"181","10941","[""objectives""]"
"182","10891","[""course_content"", ""description""]"
"182","10906","[""description""]"
"182","10967","[""description""]"
"182","11123","[""description"", ""lesson_name""]"
"183","15377","[""objectives""]"
"183","15380","[""objectives""]"
"184","10872","[""course_content""]"
"184","10921","[""course_content"", ""description"", ""objectives""]"
"184","11115","[""objectives""]"
"184","11761","[""course_content""]"
"184","12413","[""description""]"
"186","10901","[""objectives""]"
"186","11061","[""description""]"
"186","11064","[""description""]"
"186","11076","[""objectives""]"
"186","11197","[""description""]"
"188","11302","[""objectives""]"
"188","14065","[""objectives""]"
"189","10872","[""prerequisites""]"
"189","11077","[""objectives""]"
"190","10889","[""objectives""]"
"190","10920","[""prerequisites""]"
"190","11064","[""course_content""]"
"190","11108","[""course_content""]"
"190","11269","[""course_content""]"
"191","10865","[""description""]"
"191","10877","[""description""]"
"191","10961","[""course_content""]"
"191","10962","[""description""]"
"191","11064","[""objectives""]"
"191","11230","[""objectives""]"
"191","12763","[""course_content""]"
"191","14285","[""course_content""]"
"191","14831","[""course_content""]"
"191","15408","[""lesson_name""]"
"191","15430","[""objectives""]"
"195","10904","[""description""]"
"195","11072","[""description""]"
"195","11087","[""description""]"
"195","11381","[""description"", ""objectives""]"
"195","15400","[""description""]"
"197","10951","[""description""]"
"197","11072","[""assessment""]"
"197","11347","[""course_content"", ""description""]"
"198","11064","[""objectives""]"
"199","10904","[""course_content""]"
"199","11077","[""course_content"", ""description"", ""lesson_name""]"
"202","15376","[""objectives""]"
"203","10902","[""course_content""]"
"203","11023","[""course_content""]"
"204","11023","[""lesson_name""]"
"206","10967","[""course_content""]"
"206","11072","[""course_content""]"
"206","11083","[""description"", ""lesson_name""]"
"206","11087","[""course_content""]"
"206","11216","[""course_content""]"
"206","11598","[""course_content""]"
"206","12213","[""course_content"", ""objectives""]"
"206","13940","[""course_content""]"
"206","14758","[""course_content"", ""objectives""]"
"206","15404","[""course_content""]"
"206","15410","[""course_content""]"
"206","15426","[""course_content""]"
"206","15435","[""course_content""]"
"206","15440","[""course_content""]"
"206","15445","[""course_content""]"
"207","10872","[""course_content"", ""prerequisites""]"
"207","11435","[""prerequisites""]"
"207","15263","[""objectives""]"
"208","10868","[""course_content"", ""description""]"
"208","15250","[""course_content"", ""description""]"
"209","12294","[""objectives""]"
"209","12639","[""lesson_name""]"
"210","10872","[""course_content"", ""description""]"
"210","10983","[""prerequisites""]"
"210","10990","[""course_content""]"
"210","11019","[""course_content""]"
"210","11072","[""course_content""]"
"210","11087","[""course_content""]"
"210","11102","[""course_content""]"
"210","11126","[""course_content""]"
"210","11862","[""course_content""]"
"210","11911","[""course_content""]"
"210","12519","[""course_content""]"
"210","13032","[""course_content"", ""description""]"
"210","14206","[""course_content"", ""prerequisites""]"
"210","15347","[""course_content""]"
"211","11102","[""prerequisites""]"
"212","11435","[""prerequisites""]"
"213","11215","[""description"", ""objectives""]"
"213","11283","[""description"", ""objectives""]"
"213","12635","[""description"", ""objectives""]"
"214","10868","[""prerequisites""]"
"214","10967","[""course_content"", ""description""]"
"214","11087","[""educational_material""]"
"215","10921","[""course_content"", ""description""]"
"215","11064","[""course_content"", ""description""]"
"216","10868","[""prerequisites""]"
"216","10904","[""prerequisites""]"
"216","11076","[""prerequisites""]"
"216","11087","[""educational_material""]"
"216","12757","[""lesson_name""]"
"216","14167","[""objectives""]"
"216","15306","[""educational_material""]"
"217","11064","[""course_content""]"
"217","11265","[""objectives""]"
"217","11654","[""course_content""]"
"217","12299","[""course_content""]"
"217","12378","[""course_content""]"
"217","12398","[""objectives""]"
"217","12757","[""course_content"", ""objectives""]"
"217","14167","[""objectives""]"
"218","10904","[""prerequisites""]"
"218","10921","[""prerequisites""]"
"218","11064","[""prerequisites""]"
"218","11108","[""prerequisites""]"
"218","11583","[""educational_material""]"
"218","12152","[""prerequisites""]"
"218","13376","[""objectives""]"
"219","11046","[""course_content"", ""objectives""]"
"219","15328","[""course_content"", ""objectives""]"
"219","15333","[""course_content"", ""objectives""]"
"220","10889","[""prerequisites""]"
"220","10920","[""prerequisites""]"
"220","10948","[""prerequisites""]"
"220","11077","[""course_content"", ""lesson_name"", ""objectives""]"
"220","11095","[""prerequisites""]"
"220","11112","[""course_content"", ""objectives""]"
"220","12152","[""prerequisites""]"
"221","10997","[""course_content"", ""objectives""]"
"221","11112","[""educational_material""]"
"221","11329","[""objectives""]"
"222","10920","[""prerequisites""]"
"222","10921","[""educational_material""]"
"222","11015","[""objectives""]"
"222","12031","[""educational_material""]"
"222","12152","[""prerequisites""]"
"223","11197","[""prerequisites""]"
"223","11269","[""course_content"", ""objectives""]"
"223","11911","[""assessment""]"
"223","11973","[""lesson_name""]"
"223","14151","[""objectives""]"
"223","15349","[""objectives""]"
"224","10939","[""prerequisites""]"
"224","11269","[""lesson_name""]"
"225","10872","[""course_content""]"
"225","10904","[""description""]"
"225","11077","[""course_content"", ""description""]"
"225","11171","[""objectives""]"
"225","11425","[""course_content""]"
"225","11427","[""description""]"
"225","11911","[""course_content""]"
"225","12740","[""objectives""]"
"226","10868","[""course_content""]"
"226","10891","[""objectives""]"
"227","10872","[""course_content"", ""description""]"
"227","10923","[""course_content""]"
"227","10953","[""course_content""]"
"227","10970","[""course_content"", ""lesson_name""]"
"227","10983","[""description""]"
"227","10996","[""course_content"", ""description""]"
"227","11008","[""course_content""]"
"227","11208","[""learning_outcomes"", ""objectives""]"
"227","11538","[""description""]"
"227","12125","[""course_content""]"
"227","12740","[""learning_outcomes"", ""objectives""]"
"227","15153","[""description""]"
"227","15265","[""learning_outcomes"", ""objectives""]"
"228","10872","[""description""]"
"228","11095","[""prerequisites""]"
"228","11259","[""lesson_name""]"
"228","11427","[""description""]"
"229","11136","[""objectives""]"
"229","11281","[""learning_outcomes""]"
"229","15219","[""course_content""]"
"230","11197","[""lesson_name""]"
"231","10923","[""course_content""]"
